Id,Nome,Categoria,Sub-categoria,Valor,Sistema ,Fisico,Situação ,Data,motivo ,Resolvido ?,Como ?
23018,Lente de Vidro da Câmera iPhone XS Max - Prata,Manutenção Câmera,M. iPhone XS Max,"250,00",2.0,2.0,OK,2025-07-10,,,
23020,Lente de Vidro da Câmera iPhone XS Max - Preto,Manutenção Câmera,M. iPhone XS Max,"250,00",2.0,2.0,OK,2025-07-10,,,
23286,Bateria de iPhone XS Max,Manutenção Bateria,M. iPhone XS Max,"790,00",3.0,3.0,OK,2025-07-10,,,
23820,Flex Volume - iPhone XS Max,Manutenção Vibra / Volume / Power,M. iPhone XS Max,"400,00",1.0,1.0,OK,2025-07-10,,,
23918,Vidro e touchscreen com LCD iPhone XS Max - Preto,Manutenção LCD/ Touch,M. iPhone XS Max,"1.200,00",2.0,2.0,OK,2025-07-10,,,
23931,Flex da função power para iPhone XS Max,Manutenção Vibra / Volume / Power,M. iPhone XS Max,"500,00",1.0,1.0,OK,2025-07-10,,,
23932,Flex da função de ajuste de volume para iPhone XS Max,Manutenção Vibra / Volume / Power,M. iPhone XS Max,"400,00",1.0,1.0,OK,2025-07-10,,,
23934,Flex de Conector de Carga para iPhone XS Max Preto,Manutenção Conector,M. iPhone XS Max,"500,00",2.0,2.0,OK,2025-07-10,,,
23935,Alto-falante auricular para iPhone XS Max,Manutenção Alto Falante,M. iPhone XS Max,"400,00",1.0,1.0,OK,2025-07-10,,,
23937,Motor de funçao vibratoria para iPhone XS Max,Manutenção Vibra / Volume / Power,M. iPhone XS Max,"300,00",1.0,1.0,OK,2025-07-10,,,
23941,Câmera Frontal e Sensor para iPhone XS Max,Manutenção Câmera,M. iPhone XS Max,"400,00",3.0,3.0,OK,2025-07-10,,,
23942,Câmera Traseira para iPhone XS Max,Manutenção Câmera,M. iPhone XS Max,"600,00",1.0,1.0,OK,2025-07-10,,,
23944,Tampa de vidro com lente traseira para iPhone XS Max - Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone XS Max,"500,00",2.0,2.0,OK,2025-07-10,,,
23946,Tampa de vidro com lente traseira para iPhone XS Max - Preto,Manutenção Carcaça/Vidro Traseiro,M. iPhone XS Max,"500,00",2.0,2.0,OK,2025-07-10,,,
24117,Tampa de vidro com lente traseira para iPhone XS Max - Dourado,Manutenção Carcaça/Vidro Traseiro,M. iPhone XS Max,"500,00",2.0,2.0,OK,2025-07-10,,,
24590,Flex de Conector de Carga para iPhone XS Max Cinza,Manutenção Conector,M. iPhone XS Max,"500,00",1.0,1.0,OK,2025-07-10,,,
25370,Flex Sensor / Alto falante - iPhone XS Max,Manutenção Flex do Sensor,M. iPhone XS Max,"500,00",1.0,1.0,OK,2025-07-10,,,
26945,Bateria de iPhone XS Max - Sem Flex,Manutenção Bateria,M. iPhone XS Max,"790,00",2.0,2.0,OK,2025-07-10,,,
23268,Flex Power - iPhone XS,Manutenção Vibra / Volume / Power,M. iPhone XS,"0,00",1.0,1.0,OK,2025-07-10,,,
23284,Bateria de iPhone XS,Manutenção Bateria,M. iPhone XS,"600,00",2.0,2.0,OK,2025-07-10,,,
23590,Vidro e touchscreen com LCD iPhone XS - Preto,Manutenção LCD/ Touch,M. iPhone XS,"1.200,00",3.0,3.0,OK,2025-07-10,,,
23947,Antena Wi-Fi para iPhone XS,Manutenção Wi-Fi,M. iPhone XS,"400,00",3.0,3.0,OK,2025-07-10,,,
23951,Flex de Conector de Carga para iPhone XS Preto,Manutenção Conector,M. iPhone XS,"400,00",1.0,1.0,OK,2025-07-10,,,
23952,Alto-falante auricular para iPhone XS,Manutenção Alto Falante,M. iPhone XS,"400,00",2.0,2.0,OK,2025-07-10,,,
23955,Câmera Frontal e Sensor para iPhone XS,Manutenção Câmera,M. iPhone XS,"400,00",1.0,1.0,OK,2025-07-10,,,
23956,Câmera Traseira para iPhone XS,Manutenção Câmera,M. iPhone XS,"600,00",1.0,1.0,OK,2025-07-10,,,
24899,Flex sensor/ alto falante - iPhone XS,Manutenção Flex do Sensor,M. iPhone XS,"400,00",1.0,1.0,OK,2025-07-10,,,
26944,Bateria de iPhone XS - Sem Flex,Manutenção Bateria,M. iPhone XS,"600,00",3.0,3.0,OK,2025-07-10,,,
23285,Bateria de iPhone XR,Manutenção Bateria,M. iPhone XR,"600,00",2.0,2.0,OK,2025-07-10,,,
23473,Flex sensor/ alto falante - iPhone XR,Manutenção Alto Falante,M. iPhone XR,"0,00",1.0,,DIVERGENTE,2025-07-10,Não encontrou ,Sim,"Codigo consta no estoque , porem a peça fisica esta em falta "
23989,Flex power / volume / vibra / microfone / flash - iPhone XR,Manutenção Vibra / Volume / Power,M. iPhone XR,"400,00",2.0,2.0,OK,2025-07-10,,,
23990,Tampa de vidro com lente traseira para iPhone XR Preto,Manutenção Carcaça/Vidro Traseiro,M. iPhone XR,"600,00",1.0,1.0,OK,2025-07-10,,,
23991,Alto-falante auricular para iPhone XR,Manutenção Alto Falante,M. iPhone XR,"400,00",5.0,5.0,OK,2025-07-10,,,
23994,Tampa de vidro com lente traseira para iPhone XR Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone XR,"600,00",1.0,1.0,OK,2025-07-10,,,
23995,Câmera Traseira para iPhone XR,Manutenção Câmera,M. iPhone XR,"500,00",1.0,1.0,OK,2025-07-10,,,
23997,Câmera Frontal e Sensor para iPhone XR,Manutenção Câmera,M. iPhone XR,"400,00",1.0,1.0,OK,2025-07-10,,,
24110,Vidro e touchscreen com LCD iPhone XR - Preto,Manutenção LCD/ Touch,M. iPhone XR,"1.000,00",2.0,2.0,OK,2025-07-10,,,
24123,Tampa de vidro com lente traseira para iPhone XR - Vermelho,Manutenção Carcaça/Vidro Traseiro,M. iPhone XR,"600,00",1.0,1.0,OK,2025-07-10,,,
24140,Flex conector de carga para iPhone XR Branco,Manutenção Conector,M. iPhone XR,"500,00",2.0,2.0,OK,2025-07-10,,,
24344,Conector de carga para iPhone XR Preto,Manutenção Conector,M. iPhone XR,"500,00",2.0,2.0,OK,2025-07-10,,,
25104,Lente de Vidro da Câmera iPhone XR - Avulsa,Manutenção Câmera,M. iPhone XR,"250,00",2.0,2.0,OK,2025-07-10,,,
21905,Câmera Traseira - iPhone X,Manutenção Câmera,M. iPhone X,"500,00",2.0,2.0,OK,2025-07-10,,,
22756,Bateria de iPhone X,Manutenção Bateria,M. iPhone X,"600,00",5.0,4.0,DIVERGENTE,2025-07-10,1 und não encontrada ,Sim,indentifiquei que o codigo - 10411811 não estava no fisico 
23915,Vidro e touchscreen com LCD iPhone X - Preto,Manutenção LCD/ Touch,M. iPhone X,"1.000,00",1.0,1.0,OK,2025-07-10,,,
23960,Flex da função power para iPhone X,Manutenção Vibra / Volume / Power,M. iPhone X,"400,00",2.0,2.0,OK,2025-07-10,,,
23965,Flex de Conector de Carga para iPhone X Cinza,Manutenção Conector,M. iPhone X,"400,00",3.0,3.0,OK,2025-07-10,,,
23967,Flex de Conector de Carga para iPhone X Preto,Manutenção Conector,M. iPhone X,"400,00",2.0,2.0,OK,2025-07-10,,,
23969,Alto-falante auricular para iPhone X,Manutenção Alto Falante,M. iPhone X,"400,00",2.0,2.0,OK,2025-07-10,,,
23974,Tampa de vidro com lente traseira para iPhone X Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone X,"500,00",2.0,2.0,OK,2025-07-10,,,
23978,Flex da Câmera Frontal e Sensor para iPhone X,Manutenção Câmera,M. iPhone X,"500,00",2.0,1.0,DIVERGENTE,2025-07-10,Não encontrou ,Sim,Removi o codigo que não estava no fisico
23982,Tampa de vidro com lente traseira para iPhone X Preto,Manutenção Carcaça/Vidro Traseiro,M. iPhone X,"500,00",1.0,1.0,OK,2025-07-10,,,
24002,Aro com carcaça metalica para iPhone X Preto,Manutenção Carcaça/Vidro Traseiro,M. iPhone X,"700,00",1.0,1.0,OK,2025-07-10,,,
24004,Aro com carcaça metalica para iPhone X Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone X,"700,00",1.0,1.0,OK,2025-07-10,,,
24438,Lente de vidro da Câmera Traseira para iPhone X - Preta,Manutenção Câmera,M. iPhone X,"200,00",2.0,2.0,OK,2025-07-10,,,
25378,Flex sensor / Alto falante - iPhone X,Manutenção Flex do Sensor,M. iPhone X,"500,00",1.0,1.0,OK,2025-07-10,,,
26326,Vidro e touchscreen com LCD iPhone SE 3 - Preto,Manutenção LCD/ Touch,M. iPhone SE 3,"700,00",1.0,1.0,OK,2025-07-10,,,
25259,Tampa Traseira iPhone SE 2 - Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone SE 2,"300,00",1.0,1.0,OK,2025-07-10,,,
25260,Tampa Traseira iPhone SE 2 - Preto,Manutenção Carcaça/Vidro Traseiro,M. iPhone SE 2,"300,00",1.0,1.0,OK,2025-07-10,,,
21227,Câmera Traseira - iPhone SE,Manutenção Câmera,M. iPhone SE,"200,00",2.0,2.0,OK,2025-07-10,,,
21286,Bateria de iPhone 5SE,Manutenção Bateria,M. iPhone SE,"150,00",3.0,3.0,OK,2025-07-10,,,
24101,Vidro e touchscreen com LCD iPhone SE - Branco ,Manutenção LCD/ Touch,M. iPhone SE,"400,00",1.0,1.0,OK,2025-07-10,,,
24102,Vidro e touchscreen com LCD iPhone SE - Preto ,Manutenção LCD/ Touch,M. iPhone SE,"400,00",3.0,3.0,OK,2025-07-10,,,
24136,Flex do conector de carga para iPhone SE - Branco,Manutenção Conector,M. iPhone SE,"200,00",2.0,2.0,OK,2025-07-10,,,
24137,Flex do conector de carga para iPhone SE - Preto,Manutenção Conector,M. iPhone SE,"200,00",2.0,2.0,OK,2025-07-10,,,
21583,Tampa Traseira iPhone 8 Plus - Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8 Plus,"300,00",1.0,1.0,OK,2025-07-10,,,
21698,Bateria de iPhone 8 Plus,Manutenção Bateria,M. iPhone 8 Plus,"400,00",3.0,3.0,OK,2025-07-10,,,
21913,Speaker - iPhone 8 Plus,Manutenção Speaker,M. iPhone 8 Plus,"300,00",2.0,2.0,OK,2025-07-10,,,
21915,Flex Power/Volume - iPhone 8 Plus,Manutenção Vibra / Volume / Power,M. iPhone 8 Plus,"400,00",2.0,2.0,OK,2025-07-10,,,
23977,Tampa de vidro com lente traseira para iPhone 8 Plus Vermelho,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8 Plus,"300,00",2.0,2.0,OK,2025-07-10,,,
23981,Câmera Traseira para iPhone 8 Plus,Manutenção Câmera,M. iPhone 8 Plus,"400,00",3.0,3.0,OK,2025-07-10,,,
23985,Flex de Conector de Carga para iPhone 8 Plus Branco,Manutenção Conector,M. iPhone 8 Plus,"300,00",2.0,2.0,OK,2025-07-10,,,
23988,Flex de Conector de Carga para iPhone 8 Plus Preto,Manutenção Conector,M. iPhone 8 Plus,"300,00",2.0,2.0,OK,2025-07-10,,,
24026,Aro com carcaça metalica para iPhone 8 Plus Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8 Plus,"500,00",1.0,1.0,OK,2025-07-10,,,
24028,Aro com carcaça metalica para iPhone 8 Plus Dourado,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8 Plus,"500,00",1.0,1.0,OK,2025-07-10,,,
24108,Vidro e touchscreen com LCD iPhone 8 Plus - Branco,Manutenção LCD/ Touch,M. iPhone 8 Plus,"650,00",2.0,3.0,DIVERGENTE,2025-07-10, 1 und avulso - gerar codigo ,Sim,gerei um novo codigo 
24109,Vidro e touchscreen com LCD iPhone 8 Plus - Preto,Manutenção LCD/ Touch,M. iPhone 8 Plus,"650,00",3.0,3.0,OK,2025-07-10,,,
24121,Câmera Frontal e Sensor para iPhone 8 Plus,Manutenção Câmera,M. iPhone 8 Plus,"400,00",1.0,1.0,OK,2025-07-10,,,
24122,Motor de função vibratória para iPhone 8 Plus,Manutenção Vibra / Volume / Power,M. iPhone 8 Plus,"300,00",3.0,3.0,OK,2025-07-10,,,
24432,Tampa de vidro com lente traseira para iPhone 8 Plus - Preta,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8 Plus,"300,00",2.0,2.0,OK,2025-07-10,,,
21696,Bateria de iPhone 8,Manutenção Bateria,M. iPhone 8,"400,00",3.0,3.0,OK,2025-07-10,,,
21920,Speaker - iPhone 8/SE 2,Manutenção Speaker,M. iPhone 8,"300,00",2.0,2.0,OK,2025-07-10,,,
21921,Alto-Falante iPhone 8/SE 2,Manutenção Alto Falante,M. iPhone 8,"300,00",2.0,2.0,OK,2025-07-10,,,
21923,Flex Power/Volume - iPhone 8/SE 2,Manutenção Vibra / Volume / Power,M. iPhone 8,"300,00",2.0,2.0,OK,2025-07-10,,,
22859,Lente de Vidro da Câmera iPhone 8 - Dourado,Manutenção Câmera,M. iPhone 8,"100,00",1.0,1.0,OK,2025-07-10,,,
23910,Vidro e touchscreen com LCD iPhone 8 - Branco,Manutenção LCD/ Touch,M. iPhone 8,"500,00",2.0,2.0,OK,2025-07-10,,,
23961,Tampa de vidro com lente traseira para iPhone 8 Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8,"300,00",3.0,3.0,OK,2025-07-10,,,
23966,Tampa de vidro com lente traseira para iPhone 8 Dourado,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8,"300,00",1.0,1.0,OK,2025-07-10,,,
23972,Câmera Frontal e Sensor para iPhone 8/SE 2,Manutenção Câmera,M. iPhone 8,"400,00",2.0,2.0,OK,2025-07-10,,,
23976,Conector de Carga para iPhone 8 Branco,Manutenção Conector,M. iPhone 8,"300,00",3.0,3.0,OK,2025-07-10,,,
24014,Aro com carcaça metalica para iPhone 8 Branco,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8,"400,00",1.0,1.0,OK,2025-07-10,,,
24016,Aro com carcaça metalica para iPhone 8 Preto,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8,"400,00",1.0,1.0,OK,2025-07-10,,,
24401,Vidro e touchscreen com LCD iPhone 8/SE 2 - Preto,Manutenção LCD/ Touch,M. iPhone 8,"600,00",1.0,1.0,OK,2025-07-10,,,
24428,Tampa de vidro com lente traseira para iPhone 8 - Preta,Manutenção Carcaça/Vidro Traseiro,M. iPhone 8,"300,00",1.0,1.0,OK,2025-07-10,,,
24690,Conector de Carga para iPhone 8 Preto,Manutenção Conector,M. iPhone 8,"300,00",1.0,1.0,OK,2025-07-10,,,
21290,Flex Power/Volume - iPhone 7 Plus,Manutenção Vibra / Volume / Power,M. iPhone 7 Plus,"300,00",3.0,3.0,OK,2025-07-10,,,
21296,Bateria de iPhone 7 Plus,Manutenção Bateria,M. iPhone 7 Plus,"350,00",3.0,3.0,OK,2025-07-10,,,
21316,Speaker - iPhone 7 Plus,Manutenção Speaker,M. iPhone 7 Plus,"250,00",1.0,1.0,OK,2025-07-10,,,
21317,Alto-Falante iPhone 7 Plus,Manutenção Alto Falante,M. iPhone 7 Plus,"250,00",1.0,1.0,OK,2025-07-10,,,
21467,Carcaça iPhone 7 Plus - Prata,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7 Plus,"350,00",1.0,1.0,OK,2025-07-10,,,
21601,Carcaça iPhone 7 Plus - Preto Fosco,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7 Plus,"350,00",1.0,1.0,OK,2025-07-10,,,
22191,Antena Wi-Fi iPhone 7 Plus,Manutenção Wi-Fi,M. iPhone 7 Plus,"250,00",2.0,2.0,OK,2025-07-10,,,
23083,Motor do Vibra - iPhone 7 Plus,Manutenção Vibra / Volume / Power,M. iPhone 7 Plus,"300,00",2.0,2.0,OK,2025-07-10,,,
23897,Vidro e touchscreen com LCD iPhone 7 Plus - Preto,Manutenção LCD/ Touch,M. iPhone 7 Plus,"550,00",2.0,2.0,OK,2025-07-10,,,
23906,Vidro e touchscreen com LCD iPhone 7 Plus - Branco,Manutenção LCD/ Touch,M. iPhone 7 Plus,"550,00",2.0,2.0,OK,2025-07-10,,,
23938,Câmera Traseira para iPhone 7 Plus,Manutenção Câmera,M. iPhone 7 Plus,"350,00",1.0,1.0,OK,2025-07-10,,,
23940,Câmera Frontal e Sensor para iPhone 7 Plus,Manutenção Câmera,M. iPhone 7 Plus,"350,00",3.0,2.0,DIVERGENTE,2025-07-10,falta 1 und ,Sim,Removi o codigo que não estava no fisico
23943,Flex de Conector de Carga para iPhone 7 Plus Branco,Manutenção Conector,M. iPhone 7 Plus,"300,00",2.0,2.0,OK,2025-07-10,,,
23945,Flex de Conector de Carga para iPhone 7 Plus Preto,Manutenção Conector,M. iPhone 7 Plus,"300,00",2.0,2.0,OK,2025-07-10,,,
24426,Lente de vidro da Câmera Traseira para iPhone 7 Plus - Preta,Manutenção Câmera,M. iPhone 7 Plus,"100,00",1.0,1.0,OK,2025-07-10,,,
21149,Alto-Falante iPhone 7,Manutenção Alto Falante,M. iPhone 7,"250,00",3.0,3.0,OK,2025-07-10,,,
21267,Flex Power/Volume - iPhone 7,Manutenção Vibra / Volume / Power,M. iPhone 7,"300,00",3.0,3.0,OK,2025-07-10,,,
21289,Speaker - iPhone 7,Manutenção Speaker,M. iPhone 7,"200,00",2.0,2.0,OK,2025-07-10,,,
21295,Bateria de iPhone 7,Manutenção Bateria,M. iPhone 7,"350,00",3.0,3.0,OK,2025-07-10,,,
21462,Carcaça iPhone 7 - Dourada,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7,"300,00",2.0,2.0,OK,2025-07-10,,,
21682,Carcaça iPhone 7 - Preta,Manutenção Carcaça/Vidro Traseiro,M. iPhone 7,"300,00",1.0,1.0,OK,2025-07-10,,,
23189,Motor do Vibra - iPhone 7,Manutenção Vibra / Volume / Power,M. iPhone 7,"150,00",1.0,1.0,OK,2025-07-10,,,
23907,Câmera Traseira para iPhone 7,Manutenção Câmera,M. iPhone 7,"350,00",1.0,1.0,OK,2025-07-10,,,
23909,Câmera frontal e Sensor para iPhone 7,Manutenção Câmera,M. iPhone 7,"350,00",3.0,3.0,OK,2025-07-10,,,
23913,Conector de Carga para iPhone 7 Branco,Manutenção Conector,M. iPhone 7,"300,00",2.0,1.0,DIVERGENTE,2025-07-10,falta 1 und ,Sim,Removi o codigo que não estava no fisico
23936,Conector de Carga para iPhone 7 Preto,Manutenção Conector,M. iPhone 7,"300,00",2.0,2.0,OK,2025-07-10,,,
24106,Vidro Touchscreen com LCD para iPhone 7 - Preto,Manutenção LCD/ Touch,M. iPhone 7,"350,00",4.0,4.0,OK,2025-07-10,,,
24107,Vidro e touchscreen com LCD iPhone 7 - Branco,Manutenção LCD/ Touch,M. iPhone 7,"350,00",2.0,2.0,OK,2025-07-10,,,
24421,Antena Wi-fi para iPhone 7,Manutenção Wi-Fi,M. iPhone 7,"0,00",2.0,2.0,OK,2025-07-10,,,
8157,Bateria de iPhone 6S Plus,Manutenção Bateria,M. iPhone 6S Plus,"300,00",1.0,1.0,OK,2025-07-10,,,
20718,Câmera Frontal e Sensor de Proximidade - iPhone 6S Plus,Manutenção Câmera,M. iPhone 6S Plus,"0,00",4.0,3.0,DIVERGENTE,2025-07-10,falta 1 und - provavel de divergencia por troca de codigo do antigo-novo,Sim,Removi o codigo que não estava no fisico
20719,Flex Home iPhone 6S Plus - Preto,Manutenção Flex do Home,M. iPhone 6S Plus,"200,00",2.0,2.0,OK,2025-07-10,,,
20720,Flex Home iPhone 6S Plus - Prata,Manutenção Flex do Home,M. iPhone 6S Plus,"200,00",1.0,1.0,OK,2025-07-10,,,
20721,Flex Home iPhone 6S Plus - Dourado,Manutenção Flex do Home,M. iPhone 6S Plus,"200,00",2.0,2.0,OK,2025-07-10,,,
20722,Flex Power - iPhone 6S Plus,Manutenção Vibra / Volume / Power,M. iPhone 6S Plus,"200,00",2.0,2.0,OK,2025-07-10,,,
20723,Speaker - iPhone 6S Plus,Manutenção Speaker,M. iPhone 6S Plus,"200,00",3.0,3.0,OK,2025-07-10,,,
20755,Flex Volume e Vibra - iPhone 6S Plus,Manutenção Vibra / Volume / Power,M. iPhone 6S Plus,"200,00",1.0,1.0,OK,2025-07-10,,,
21300,Flex Home iPhone 6S Plus - Rosê,Manutenção Flex do Home,M. iPhone 6S Plus,"200,00",2.0,2.0,OK,2025-07-10,,,
21309,Carcaça iPhone 6S Plus - Prata,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S Plus,"300,00",1.0,1.0,OK,2025-07-10,,,
21311,Carcaça iPhone 6S Plus - Dourada,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S Plus,"300,00",2.0,2.0,OK,2025-07-10,,,
21315,Antena Wi-Fi - iPhone 6S Plus,Manutenção Wi-Fi,M. iPhone 6S Plus,"200,00",3.0,3.0,OK,2025-07-10,,,
21383,Alto-Falante iPhone 6S Plus,Manutenção Alto Falante,M. iPhone 6S Plus,"200,00",1.0,1.0,OK,2025-07-10,,,
22595,Motor do Vibra - iPhone 6S Plus,Manutenção Vibra / Volume / Power,M. iPhone 6S Plus,"200,00",1.0,1.0,OK,2025-07-10,,,
23895,Vidro e touchscreen com LCD iPhone 6S Plus - Branco,Manutenção LCD/ Touch,M. iPhone 6S Plus,"300,00",3.0,3.0,OK,2025-07-10,,,
23904,Câmera Traseira para iPhone 6S Plus,Manutenção Câmera,M. iPhone 6S Plus,"200,00",2.0,2.0,OK,2025-07-10,,,
23905,Câmera Frontal e Sensor para iPhone 6S Plus,Manutenção Câmera,M. iPhone 6S Plus,"200,00",3.0,3.0,OK,2025-07-10,,,
24324,Vidro e touchscreen com LCD iPhone 6S Plus - Preto,Manutenção LCD/ Touch,M. iPhone 6S Plus,"300,00",7.0,7.0,OK,2025-07-10,,,
24588,Flex de conector de carga para iPhone 6S Plus - Branco,Manutenção Conector,M. iPhone 6S Plus,"200,00",3.0,3.0,OK,2025-07-10,,,
24589,Flex de conector de carga para iPhone 6S Plus - Cinza,Manutenção Conector,M. iPhone 6S Plus,"200,00",3.0,3.0,OK,2025-07-10,,,
4380,Bateria de iPhone 6S,Manutenção Bateria,M. iPhone 6S,"200,00",3.0,3.0,OK,2025-07-10,,,
5702,Carcaça iPhone 6S - Prata,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S,"200,00",1.0,1.0,OK,2025-07-10,,,
5704,Carcaça iPhone 6S - Cinza Espacial,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S,"200,00",1.0,1.0,OK,2025-07-10,,,
5705,Carcaça iPhone 6S - Rose Gold,Manutenção Carcaça/Vidro Traseiro,M. iPhone 6S,"200,00",2.0,2.0,OK,2025-07-10,,,
8144,Flex Home iPhone 6S - Preto,Manutenção Flex do Home,M. iPhone 6S,"200,00",2.0,2.0,OK,2025-07-10,,,
8153,Speaker - iPhone 6S,Manutenção Speaker,M. iPhone 6S,"200,00",2.0,2.0,OK,2025-07-10,,,
8154,Flex Power/Volume/Vibra - iPhone 6S,Manutenção Vibra / Volume / Power,M. iPhone 6S,"200,00",1.0,1.0,OK,2025-07-10,,,
8155,Conector de carga iPhone 6S - Branco,Manutenção Conector,M. iPhone 6S,"0,00",2.0,0.0,DIVERGENTE,2025-07-10,não encontrou ,Sim,Removi o codigo que não estava no fisico
8158,Câmera Traseira - iPhone 6S,Manutenção Câmera,M. iPhone 6S,"0,00",3.0,2.0,DIVERGENTE,2025-07-10,falta 1 und ,Sim,Removi o codigo que não estava no fisico
8159,Câmera Frontal e Sensor de Proximidade - iPhone 6S,Manutenção Câmera,M. iPhone 6S,"0,00",1.0,1.0,OK,2025-07-10,,,
21299,Flex Home iPhone 6S - Dourado,Manutenção Flex do Home,M. iPhone 6S,"200,00",2.0,2.0,OK,2025-07-10,,,
21314,Antena Wi-Fi - iPhone 6S,Manutenção Wi-Fi,M. iPhone 6S,"200,00",2.0,2.0,OK,2025-07-10,,,
23893,Vidro e touchscreen com LCD iPhone 6S - Branco,Manutenção LCD/ Touch,M. iPhone 6S,"350,00",2.0,2.0,OK,2025-07-10,,,
24032,Câmera Traseira para iPhone 6S,Manutenção Câmera,M. iPhone 6S,"200,00",2.0,2.0,OK,2025-07-10,,,
24033,Câmera Frontal e Sensor para iPhone 6S,Manutenção Câmera,M. iPhone 6S,"200,00",3.0,3.0,OK,2025-07-10,,,
24105,Vidro e touchscreen com LCD iPhone 6S - Preto,Manutenção LCD/ Touch,M. iPhone 6S,"350,00",3.0,3.0,OK,2025-07-10,,,
24118,Flex de Conector de Carga para iPhone 6S - Branco,Manutenção Conector,M. iPhone 6S,"200,00",4.0,4.0,OK,2025-07-10,,,
24417,Flex de Conector de Carga para iPhone 6S - Cinza Escuro,Manutenção Conector,M. iPhone 6S,"200,00",1.0,1.0,OK,2025-07-10,,,
4348,Flex Volume e Vibra - iPhone 6 Plus,Manutenção Vibra / Volume / Power,M. iPhone 6 Plus,"180,00",1.0,1.0,OK,2025-07-10,,,
4349,Flex Power - iPhone 6 Plus,Manutenção Vibra / Volume / Power,M. iPhone 6 Plus,"180,00",3.0,3.0,OK,2025-07-10,,,
4352,Motor do Vibra - iPhone 6 Plus,Manutenção Vibra / Volume / Power,M. iPhone 6 Plus,"180,00",2.0,2.0,OK,2025-07-10,,,
4353,Alto-Falante iPhone 6 Plus,Manutenção Alto Falante,M. iPhone 6 Plus,"180,00",1.0,1.0,OK,2025-07-10,,,
4355,Flex Home iPhone 6 Plus - Prata,Manutenção Flex do Home,M. iPhone 6 Plus,"180,00",3.0,3.0,OK,2025-07-10,,,
